Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Img Src,Img Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Price / International,Compare At Price / International,Status
,SWIFT 500,SWIFT 500,NITERIDER,Parts,,,false,,,,,,,789488,,,,,manual,44.99,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,44.99,,draft
,SOLAS 250,SOLAS 250,NITERIDER,Parts,,,false,,,,,,,789490,,,,,manual,49.99,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,49.99,,draft
,NITERIDER HELMET STRAP MOUNT,NITERIDER HELMET STRAP MOUNT,NITERIDER,Parts,,,false,,,,,,,789492,,,,,manual,19.99,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,19.99,,draft
,LUMINA 1200 BST/SOLAS 250 CMBO,LUMINA 1200 BST/SOLAS 250 CMBO,NITERIDER,Parts,,,false,,,,,,,789494,,,,,manual,169.99,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,169.99,,draft
,ADVENTURE 180 PRO,ADVENTURE 180 PRO,NITERIDER,Parts,,,false,,,,,,,789496,,,,,manual,69.99,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,69.99,,draft
,SWIFT 300,SWIFT 300,NITERIDER,Parts,,,false,,,,,,,789499,,,,,manual,34.99,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,34.99,,draft
,LUMINA OLED 1200 & SOLAS COMBO,LUMINA OLED 1200 & SOLAS COMBO,NITERIDER,Parts,,,false,,,,,,,789502,,,,,manual,214.99,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,214.99,,draft
,LUMINA 1000 & SABRE COMBO,LUMINA 1000 & SABRE COMBO,NITERIDER,Parts,,,false,,,,,,,789503,,,,,manual,129.99,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,129.99,,draft
,CHAMPION MAKO 3-MID RANGE,CHAMPION MAKO 3-MID RANGE,INNOVA DISC,Parts,,,false,,,,,,,789513,,,,,manual,17.99,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,17.99,,draft
,I-DYE DRIVER ASSORTED,I-DYE DRIVER ASSORTED,INNOVA DISC,Parts,,,false,,,,,,,789518,,,,,manual,20.99,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,20.99,,draft
,DX LEOPARD - MID RANGE/DRIVE,DX LEOPARD - MID RANGE/DRIVE,INNOVA DISC,Parts,,,false,,,,,,,789519,,,,,manual,11.99,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,11.99,,draft
,DX AVIAR - PUTT & APPROACH,DX AVIAR - PUTT & APPROACH,INNOVA DISC,Parts,,,false,,,,,,,789520,,,,,manual,11.99,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,11.99,,draft
,DX ROC - MULTI/MID-RANGE,DX ROC - MULTI/MID-RANGE,INNOVA DISC,Parts,,,false,,,,,,,789521,,,,,manual,11.99,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,11.99,,draft
,DX STARTER 3-PACK,DX STARTER 3-PACK,INNOVA DISC,Parts,,,false,,,,,,,789526,,,,,manual,29.99,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,29.99,,draft
,DISCATCHER TRAVELER TARGET,DISCATCHER TRAVELER TARGET,INNOVA DISC,Parts,,,false,,,,,,,789527,,,,,manual,175.0,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,175.0,,draft
,DX WRAITH - DISTANCE DRIVER,DX WRAITH - DISTANCE DRIVER,INNOVA DISC,Parts,,,false,,,,,,,789528,,,,,manual,11.99,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,11.99,,draft
,STAR AVIAR - PUTT & APPROACH,STAR AVIAR - PUTT & APPROACH,INNOVA DISC,Parts,,,false,,,,,,,789531,,,,,manual,18.99,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,18.99,,draft
,STAR WRAITH - DRIVER,STAR WRAITH - DRIVER,INNOVA DISC,Parts,,,false,,,,,,,789532,,,,,manual,18.99,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,18.99,,draft
,CHAMPION BEAST - DISTANCE,CHAMPION BEAST - DISTANCE,INNOVA DISC,Parts,,,false,,,,,,,789534,,,,,manual,17.99,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,17.99,,draft
,GRIDWALL BRACKET,GRIDWALL BRACKET,INNOVA DISC,Parts,,,false,,,,,,,789537,,,,,manual,14.95,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,14.95,,draft
,INNOVA DISC GOLF STARTER BAG,INNOVA DISC GOLF STARTER BAG,INNOVA DISC,Parts,,,false,,,,,,,789538,,,,,manual,14.99,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,14.99,,draft
,CHAMPION ROC 3 MID-RANGE,CHAMPION ROC 3 MID-RANGE,INNOVA DISC,Parts,,,false,,,,,,,789544,,,,,manual,17.99,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,17.99,,draft
,STAR DESTROYER DISTANCE,STAR DESTROYER DISTANCE,INNOVA DISC,Parts,,,false,,,,,,,789548,,,,,manual,18.99,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,18.99,,draft
,CHAMPION FIREBIRD DISTANCE,CHAMPION FIREBIRD DISTANCE,INNOVA DISC,Parts,,,false,,,,,,,789551,,,,,manual,17.99,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,17.99,,draft
,DX VALKYRIE DISTANCE,DX VALKYRIE DISTANCE,INNOVA DISC,Parts,,,false,,,,,,,789552,,,,,manual,11.99,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,11.99,,draft
,PULSAR ULTIMATE DISC,PULSAR ULTIMATE DISC,INNOVA DISC,Parts,,,false,,,,,,,789554,,,,,manual,9.99,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,9.99,,draft
,MINI MARKER,MINI MARKER,INNOVA DISC,Parts,,,false,,,,,,,789555,,,,,manual,1.99,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,1.99,,draft
,COMPLETE MAP: ACADIA BAR HARBO,COMPLETE MAP: ACADIA BAR HARBO,JAMES WITHERELL,Parts,,,false,,,,,,,789600,,,,,manual,0.0,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,0.0,,draft
,COMPLETE MAP: KATAHDIN  BAXTER,COMPLETE MAP: KATAHDIN  BAXTER,JAMES WITHERELL,Parts,,,false,,,,,,,789601,,,,,manual,0.0,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,0.0,,draft
,MINIATURE TRAVEL CARDS,MINIATURE TRAVEL CARDS,CLASSIC GAMES,Parts,,,false,,,,,,,789640,,,,,manual,0.0,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,0.0,,draft
,AMAZING PLACES NATIONAL PARKS,AMAZING PLACES NATIONAL PARKS,BIRDCAGE,Parts,,,false,,,,,,,789641,,,,,manual,0.0,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,0.0,,draft
,BALTIMORE TRAIL BOOK,BALTIMORE TRAIL BOOK,JOHNS HOPKINS PRESS,Parts,,,false,,,,,,,789670,,,,,manual,0.0,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,0.0,,draft
,DAY TRIPPER 2PC 220,DAY TRIPPER 2PC 220,CARLISLE,Parts,,,false,,,,,,,789705,,,,,manual,59.99,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,59.99,,draft
,DAY TRIPPER 2PC 230,DAY TRIPPER 2PC 230,CARLISLE,Parts,,,false,,,,,,,789706,,,,,manual,59.99,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,59.99,,draft
,DAY TRIPPER 2PC 240,DAY TRIPPER 2PC 240,CARLISLE,Parts,,,false,,,,,,,789707,,,,,manual,59.99,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,59.99,,draft
,POLYETHELENE/ROYALEX REPAIR KT,POLYETHELENE/ROYALEX REPAIR KT,OLD TOWN,Parts,,,false,,,,,,,789708,,,,,manual,62.7,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,62.7,,draft
,"STANDARD CANOE PADDLE 54"" BLK","STANDARD CANOE PADDLE 54"" BLK",CARLISLE,Parts,,,false,,,,,,,789709,,,,,manual,39.99,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,39.99,,draft
,"STANDARD CANOE PADDLE 60"" BLK","STANDARD CANOE PADDLE 60"" BLK",CARLISLE,Parts,,,false,,,,,,,789710,,,,,manual,39.99,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,39.99,,draft
,LUMINA DUAL 1800,LUMINA DUAL 1800,NITERIDER,Parts,,,false,,,,,,,789722,,,,,manual,179.99,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,179.99,,draft
,SKID PLATE KIT,SKID PLATE KIT,OLD TOWN,Parts,,,false,,,,,,,789736,,,,,manual,220.0,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,220.0,,draft
,"ECONOMY CANOE PADDLE 54"" BLACK","ECONOMY CANOE PADDLE 54"" BLACK",CARLISLE,Parts,,,false,,,,,,,789772,,,,,manual,34.99,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,34.99,,draft
,"ECONOMY CANOE PADDLE 57"" BLACK","ECONOMY CANOE PADDLE 57"" BLACK",CARLISLE,Parts,,,false,,,,,,,789773,,,,,manual,34.99,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,34.99,,draft
,"ECONOMY CANOE PADDLE 63"" BLACK","ECONOMY CANOE PADDLE 63"" BLACK",CARLISLE,Parts,,,false,,,,,,,789775,,,,,manual,34.99,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,34.99,,draft
,"ECONOMY CANOE PADDLE 66"" BLACK","ECONOMY CANOE PADDLE 66"" BLACK",CARLISLE,Parts,,,false,,,,,,,789776,,,,,manual,34.99,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,34.99,,draft
,"ECONOMY CANOE PADDLE 48"" BLACK","ECONOMY CANOE PADDLE 48"" BLACK",CARLISLE,Parts,,,false,,,,,,,789777,,,,,manual,0.0,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,0.0,,draft
,"ECONOMY CANOE PADDLE 51"" BLACK","ECONOMY CANOE PADDLE 51"" BLACK",CARLISLE,Parts,,,false,,,,,,,789778,,,,,manual,0.0,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,0.0,,draft
,MOSQUITO HEAD NET BUG REPEL,MOSQUITO HEAD NET BUG REPEL,LOG HOUSE DESIGNS,Parts,,,false,,,,,,,789780,,,,,manual,0.0,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,0.0,,draft
,"STANDARD CANOE PADDLE 54"" GRN","STANDARD CANOE PADDLE 54"" GRN",CARLISLE,Parts,,,false,,,,,,,789784,,,,,manual,39.99,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,39.99,,draft
,"STANDARD CANOE PADDLE 57"" GRN","STANDARD CANOE PADDLE 57"" GRN",CARLISLE,Parts,,,false,,,,,,,789785,,,,,manual,39.99,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,39.99,,draft
,"STANDARD CANOE PADDLE 60"" GRN","STANDARD CANOE PADDLE 60"" GRN",CARLISLE,Parts,,,false,,,,,,,789786,,,,,manual,39.99,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,39.99,,draft
,"STANDARD CANOE PADDLE 63"" BLK","STANDARD CANOE PADDLE 63"" BLK",CARLISLE,Parts,,,false,,,,,,,789787,,,,,manual,39.99,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,39.99,,draft
,VANILLA ICE CREAM SANDWICH,VANILLA ICE CREAM SANDWICH,SPACE FOOD,Parts,,,false,,,,,,,789803,,,,,manual,4.49,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,4.49,,draft
,NEAPOLITAN ICE CREAM SANDWICH,NEAPOLITAN ICE CREAM SANDWICH,SPACE FOOD,Parts,,,false,,,,,,,789804,,,,,manual,4.49,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,4.49,,draft
,THE ORIGINAL PROSTRETCH,THE ORIGINAL PROSTRETCH,PROSTRETCH,Parts,,,false,,,,,,,789850,,,,,manual,31.99,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,31.99,,draft
,PROSTRETCH PLUS,PROSTRETCH PLUS,PROSTRETCH,Parts,,,false,,,,,,,789853,,,,,manual,41.99,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,41.99,,draft
,BOSTON ROCKS 2ND,BOSTON ROCKS 2ND,MIT OUTING CLUB,Parts,,,false,,,,,,,789860,,,,,manual,0.0,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,0.0,,draft
,"ECONOMY CANOE PADDLE 60"" BLACK","ECONOMY CANOE PADDLE 60"" BLACK",CARLISLE,Parts,,,false,,,,,,,789897,,,,,manual,34.99,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,34.99,,draft
,PADDLE DRIP RINGS - SINGLE,PADDLE DRIP RINGS - SINGLE,CARLISLE,Parts,,,false,,,,,,,789898,,,,,manual,0.99,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,0.99,,draft
,"STANDARD CANOE PADDLE 57"" BLK","STANDARD CANOE PADDLE 57"" BLK",CARLISLE,Parts,,,false,,,,,,,789899,,,,,manual,39.99,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,39.99,,draft
,UNDERDOG - XS MANGO/RED,UNDERDOG - XS MANGO/RED,MTI ADVENTUREWEAR,Parts,,,false,,,,,,,789920,,,,,manual,59.95,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,59.95,,draft
,EXPLORER V ORG/BLACK,EXPLORER V ORG/BLACK,MTI ADVENTUREWEAR,Parts,,,false,,,,,,,790037,,,,,manual,134.95,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,134.95,,draft
,RANGER CONFIDENTIAL,RANGER CONFIDENTIAL,NATIONAL BOOK NETWRK,Parts,,,false,,,,,,,790082,,,,,manual,0.0,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,0.0,,draft
,KIDS' OUTDOOR ADVENTURE BOOK,KIDS' OUTDOOR ADVENTURE BOOK,NATIONAL BOOK NETWRK,Parts,,,false,,,,,,,790083,,,,,manual,0.0,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,0.0,,draft
,BEST HIKES NEAR PHILADELPHIA,BEST HIKES NEAR PHILADELPHIA,NATIONAL BOOK NETWRK,Parts,,,false,,,,,,,790086,,,,,manual,0.0,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,0.0,,draft
,FORAGING WILD EDIBLE PLANTS NA,FORAGING WILD EDIBLE PLANTS NA,NATIONAL BOOK NETWRK,Parts,,,false,,,,,,,790087,,,,,manual,0.0,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,0.0,,draft
,CLIMBING: KNOTS,CLIMBING: KNOTS,NATIONAL BOOK NETWRK,Parts,,,false,,,,,,,790088,,,,,manual,0.0,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,0.0,,draft
,CLIMBING: PROTECTION,CLIMBING: PROTECTION,NATIONAL BOOK NETWRK,Parts,,,false,,,,,,,790089,,,,,manual,0.0,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,0.0,,draft
,CLIMBING: GYM TO ROCK,CLIMBING: GYM TO ROCK,NATIONAL BOOK NETWRK,Parts,,,false,,,,,,,790090,,,,,manual,0.0,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,0.0,,draft
,EDIBLE & MEDICINAL MUSHROOMS,EDIBLE & MEDICINAL MUSHROOMS,NATIONAL BOOK NETWRK,Parts,,,false,,,,,,,790091,,,,,manual,0.0,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,0.0,,draft
,NATIONAL PARKS COAST TO COAST,NATIONAL PARKS COAST TO COAST,NATIONAL BOOK NETWRK,Parts,,,false,,,,,,,790092,,,,,manual,0.0,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,0.0,,draft
,B.I. EDIBLE WILD PLNTS,B.I. EDIBLE WILD PLNTS,NATIONAL BOOK NETWRK,Parts,,,false,,,,,,,790132,,,,,manual,0.0,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,0.0,,draft
,BEST DOG HIKES COLORADO,BEST DOG HIKES COLORADO,NATIONAL BOOK NETWRK,Parts,,,false,,,,,,,790137,,,,,manual,0.0,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,0.0,,draft
,BEDH: ZION & BRYCE 3RD,BEDH: ZION & BRYCE 3RD,NATIONAL BOOK NETWRK,Parts,,,false,,,,,,,790138,,,,,manual,0.0,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,0.0,,draft
,HIKING TRAILS OF NORTH GEORGIA,HIKING TRAILS OF NORTH GEORGIA,PEACHTREE PUBLISHERS,Parts,,,false,,,,,,,790141,,,,,manual,0.0,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,0.0,,draft
,DISBLD HKRS GT WEST WA AND OR,DISBLD HKRS GT WEST WA AND OR,FALCON,Parts,,,false,,,,,,,790145,,,,,manual,0.0,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,0.0,,draft
,KAYAK THE MYSTIC WATERS,KAYAK THE MYSTIC WATERS,PINE POINT PRESS,Parts,,,false,,,,,,,790220,,,,,manual,0.0,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,0.0,,draft
,HIKES IN WASHINGTON REGION: C,HIKES IN WASHINGTON REGION: C,POTOMAC AT CLUB,Parts,,,false,,,,,,,790241,,,,,manual,0.0,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,0.0,,draft
,GREAT NORTH MOUNTAIN GUIDE,GREAT NORTH MOUNTAIN GUIDE,POTOMAC AT CLUB,Parts,,,false,,,,,,,790250,,,,,manual,0.0,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,0.0,,draft
,HIKES IN WASHINGTON REGION: B,HIKES IN WASHINGTON REGION: B,POTOMAC AT CLUB,Parts,,,false,,,,,,,790257,,,,,manual,0.0,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,0.0,,draft
,AQUA COOL RED,AQUA COOL RED,PRISTECH,Parts,,,false,,,,,,,790269,,,,,manual,0.0,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,0.0,,draft
,AQUA COOL BLUE,AQUA COOL BLUE,PRISTECH,Parts,,,false,,,,,,,790270,,,,,manual,0.0,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,0.0,,draft
,AQUA COOL PATRIOTIC,AQUA COOL PATRIOTIC,PRISTECH,Parts,,,false,,,,,,,790271,,,,,manual,0.0,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,0.0,,draft
,GATORADE LEMON LIME 1QT POWDER,GATORADE LEMON LIME 1QT POWDER,GATORADE,Parts,,,false,,,,,,,790290,,,,,manual,0.0,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,0.0,,draft
,GATORADE FRUIT PUNCH 1QT POWDR,GATORADE FRUIT PUNCH 1QT POWDR,GATORADE,Parts,,,false,,,,,,,790291,,,,,manual,0.0,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,0.0,,draft
,GATORADE ENDURANCE CAN ORANGE,GATORADE ENDURANCE CAN ORANGE,GATORADE,Parts,,,false,,,,,,,790297,,,,,manual,0.0,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,0.0,,draft
,SEA KAYAKING BALTIMORE/WASH DC,SEA KAYAKING BALTIMORE/WASH DC,RAINMAKER PUBLISHING,Parts,,,false,,,,,,,790360,,,,,manual,0.0,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,0.0,,draft
,COUNTRY WALKS NEAR BOSTON,COUNTRY WALKS NEAR BOSTON,RAMBLER BOOKS,Parts,,,false,,,,,,,790372,,,,,manual,0.0,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,0.0,,draft
,COUNTRY WALKS NEAR CHICAGO 2ND,COUNTRY WALKS NEAR CHICAGO 2ND,RAMBLER BOOKS,Parts,,,false,,,,,,,790373,,,,,manual,0.0,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,0.0,,draft
,RESTOP COMMODE,RESTOP COMMODE,RESTOP,Parts,,,false,,,,,,,790397,,,,,manual,58.5,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,58.5,,draft
,RESTOP COMMODE w/SUPPLIES,RESTOP COMMODE w/SUPPLIES,RESTOP,Parts,,,false,,,,,,,790398,,,,,manual,98.33,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,98.33,,draft
,RESTOP 1 WASTE BAG 3PK,RESTOP 1 WASTE BAG 3PK,RESTOP,Parts,,,false,,,,,,,790399,,,,,manual,7.02,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,7.02,,draft
,RESTOP 2 WILDERNESS KIT,RESTOP 2 WILDERNESS KIT,RESTOP,Parts,,,false,,,,,,,790401,,,,,manual,22.77,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,22.77,,draft
,RESTOP 2 DISPOSABLE WASTE BAG,RESTOP 2 DISPOSABLE WASTE BAG,RESTOP,Parts,,,false,,,,,,,790402,,,,,manual,3.83,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,3.83,,draft
,RESTOP PRIVACY SHELTER,RESTOP PRIVACY SHELTER,RESTOP,Parts,,,false,,,,,,,790405,,,,,manual,134.99,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,134.99,,draft
,RESTOP LAVATORY SYSTEM,RESTOP LAVATORY SYSTEM,RESTOP,Parts,,,false,,,,,,,790407,,,,,manual,238.05,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,238.05,,draft
,RESTOP LAVATORY SYSTEM/SHOWER,RESTOP LAVATORY SYSTEM/SHOWER,RESTOP,Parts,,,false,,,,,,,790408,,,,,manual,300.15,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,300.15,,draft
,RUBEL BOSTON BIKE MAP,RUBEL BOSTON BIKE MAP,RUBEL,Parts,,,false,,,,,,,790425,,,,,manual,0.0,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,0.0,,draft
,PKTRIDES FARM TOURS,PKTRIDES FARM TOURS,RUBEL,Parts,,,false,,,,,,,790429,,,,,manual,0.0,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,0.0,,draft
,EXPLORING LITTLE RIVERS OF NJ,EXPLORING LITTLE RIVERS OF NJ,U OF CHICAGO,Parts,,,false,,,,,,,790430,,,,,manual,0.0,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,0.0,,draft
,HIKING THE ROAD TO RUINS,HIKING THE ROAD TO RUINS,RUTGERS UNIV PRESS,Parts,,,false,,,,,,,790433,,,,,manual,0.0,,,,,,,,,,,,,adult,,,,new,,,,,,,,grams,,,0.0,,draft
